_unit_id,date,city,review_topics,review_sentiment,review
679455807,2/21/2015 0:36,Las Vegas,,,Ordered at 3:55am on 9/21. Did not get food until 4:07am. They forgot our order of fries. I had to call twice and they hung up on me both times without an update. Third time I called they said they were waiting for the eggs to cook. 4:10am received order of fries.
679455808,2/21/2015 0:46,Las Vegas,,,"By far the worst drive thru experience in the United States. My husband & I stopped by for drinks (since it was a hot evening during our visit in Vegas). A tall, large African American man was working the drive thru. When we ordered he never responded over the speaker after waiting 3 minutes. We finally pulled up to the window & the car in front of us entire order was wrong. They had to pull up front & wait. When we made it to the window he asked us ""did you order?"" & we confirmed yes ""he asked what it was"". Once we told him what our order was he said ""for real "". I was floored at the TERRIBLE service of this chain. The service was so bad I took a photo of the phone number posted outside the window to file a complaint. After he confirmed our order (which was only two drinks) we waited at that window another 5 minutes to get the drinks. When we drove off we noticed it was a slu of cars waiting behind us.The guy working the window CLEARLY did not know what he was doing & shouldn't have been working the drive thru. The owner of this franchise really needs to put some TLC & training into their staff."
679455809,2/21/2015 0:24,Las Vegas,,,Drive thru SUCKS here!!!! This is the 3rd time they messed up my order and there sooooo freakin slow! They have no since of urgency.
679455810,2/21/2015 0:41,Las Vegas,,,"What do you expect? It's a McDonalds. You go here for bad coffee and even worse food. I usually get annoyed when I receive poor service, but I should temper the urge to write about it based on the location and the service they are providing. If you want better service and/or better food, go to a Starbuck and spend a few more pennies. This is just an average run-of-the-mill McDonalds."
679455811,2/21/2015 0:33,Las Vegas,,,"Fries were old and cold...they were out of ice. Asked for the sandwich to be plain, it did not come that way. They forgot to give us our drinks."
679455812,2/21/2015 0:34,Las Vegas,,,This location is quite busy. Had a good deal on Big Mac's. Quick and easy food to pick up for the kids on the go ...
679455813,2/21/2015 0:34,Las Vegas,,,"Only 2 reviews for a McDonalds, hmmm...make it 3!Let's just say, not the best. Î¾I've been 4+ times to this location. Î¾3 of the 4 times, they had my order wrong. Î¾Once, when ordering chicken mcnuggets via the Drive-thru, they asked me to pull around the corner and park...and they would bring it out to me. Î¾I waited 20 minutes! Î¾On a positive note, if you order and decide to eat there, the inside is actually pretty big and kept clean. Î¾It's also offstrip and has easy parking. Î¾P.S. In-and-Out is just one more block up the street!"
679455814,2/21/2015 0:15,Las Vegas,,,"The story is short: Evil, Dishonest Scam artists and bigots.The story is LONG:There are a number of things wrong with this McDonalds, but a few things that are right. Let's start with ...The Good:Food is usually correct as ordered in the drive-thru.Workers are friendly enough (probably because they see me often).The Bad:On the drive-thru menu board, it SAYS PLAINLY: Value Meal #2 (Quarter Pounder w/ cheese) $5.09 for medium fries/drink, large fries and large drink for $0.40 extra. Total should be $5.49 plus tax.I say PLAINLY at least a dozen times a month: ""Number 2 LARGE with COKE!"".My receipt SAYS PLAINLY: 1 QRT CHEESE ML-LRG $3.80 1 XLG COKE 1.89. Subtotal $5.69 TAKE OUT TAX 0.45.WTF is a TAKE OUT TAX? We're quibbling over 20 cents plus a dubious ""TAKE OUT TAX"" but it's twenty cents for 30 customers an hour times 18 hours a day times 365 days a year. SCAM ARTISTS RUNNING THIS MCDONALDS! BOO! HISS!The Ugly:Only people of one race and one sex are hired at this restaurant (and apparently only one national origin, too). Î¾This is against Federal law (see eeoc.gov ) When a population of workers is examined as to characteristics such as gender, race, and age, and the data is charted according to statistical groupings, and you wind up with everybody being the same, this is a pattern that is against Federal law. But, who cares, it's Vegas, and it's McDonalds in Vegas, right? I emailed McDonalds corporate and they couldn't care less. The response I got back was a form letter copy/pasted."
679455815,2/21/2015 0:37,Las Vegas,,,WTF! This place sucks! Just left drive thru...was in line for 25 min! Girl got my order wrong took back extra soda...gave me my order and disappeared for 5 min while I waited for receipt. When I finally got my receipt I was so mad I drove off only to find out I still got charged for the soda! Wow really mc d's? She was so lazy she bet on me leaving so she didnt have to give me my $1 refund. Jokes on me. One less family that will go here so sad
679455816,2/21/2015 0:21,Las Vegas,,,"Nice McDonald's inside, but they have a remote that locks the bathroom. Ghetto much?"
679455817,2/21/2015 0:29,Las Vegas,,,"Simple question, what is so hard about making a dipped cone, that looks like the picture in the restaurant. Î¾Sometimes they make it so fat, that it attacks my clothing.I love your dipped cones. Î¾Addicted to it."
679455818,2/21/2015 0:29,Las Vegas,,,"It's mcdonalds for F@&S sake. It is what it is. The food sucks but it is usually microwaved or fried within a (debatable) somewhat reasonable amt. of time. Staff are usually genuinely unhappy, but nice none the less."
679455819,2/21/2015 0:38,Las Vegas,,,Here I sit. 25 minutes now waiting for my 5 breakfast burritos. This McDonald's is slow and the employees are not at all friendly. I do not recommend this place at all.
679455820,2/21/2015 0:38,Las Vegas,,,"Worst McDonalds Ever! Î¾I work close so it is convenient for breakfast and lunch, however, after my experience today, I will not be going back. Î¾With so many other dining options in the area, I wonder why they don't pay attention to the reviews and step up their game. Î¾Today, I went through the drive thru - which is always the slowest around (average of about 5 mins in line - longest time was 11 minutes). Î¾Today was the 4th time in a month that I've been through the drive thru and my order was wrong or incomplete. Î¾I'm only one person, how many other people does this happen to.This morning, I went to the drive thru about 6:10am, lucky since I was the only one in line. Î¾Placed my order, but could tell the person taking my order was distracted. Î¾Got to the payment window, where the person dropped my change on the ground, ugh. Î¾Next window, pick up food. Î¾Here is the entire conversation: Me: Î¾Can I get some Mayonnaise and Salt? MD's: Î¾Mayonnaise? Î¾(as he is chatting with a co-worker and not listening to me.Me: Yes, Mayonnaise and Salt.MD's: OK. Î¾(Still chatting it up with co-worker)MD's: Î¾That was Mayonnaise and Jelly?Me: No. Î¾Mayonnaise and Salt.UGH!! Î¾Pay attention! Î¾Needless to say, I got to work and order was incomplete. Î¾Frustrated, I got back in my car, drove back to restaurant and went inside. Î¾Talked to a manager or assistant (couldn't tell, as they had no nametag), but they were very uninterested in the fact that a customer had an issue. Î¾I explained that it had happened 4 times in last month, still no reaction. Î¾No concern, NO APOLOGY. Î¾ Î¾He proceeded to get my other item, but was not going to replace the current one I brought back. Î¾Since it was now a cold item, I had to ask to get a replacement.I mentioned again that this is the 4th time in a month that this had happened to just me, but again, no apology, no concern, and no reaction. Î¾Worst customer service of any restaurant I've ever been in. Î¾It seems to me that they need to be reading these reviews and try to improve. Î¾I will be sending a copy of this review to McDonald's corporate office, because if they are not already aware of how bad this store is, they need to be."
679455821,2/21/2015 0:18,Las Vegas,,,This McD's is bad. It is near my home and has a drive thru so I hit it up for the dollar menu. It is pure convenience that I go to this one. The wait for food here is unreal. this last week my mcdouble tasted more like it was reheated. The bun was rock hard :(I just never know if I'm going to get what I ordered correctly or if it will taste normal or reheated. I have been getting coupon books in the mail that have been good deals. Inside feels kinda cramped. The lines inside are as bad as the drive thru. Please remember that people leaving the drive thru have rights too. I obey the stop sign before pulling out but it seems the people shopping within the strip mall think they have the right to zip by you and not let you out.
679455822,2/21/2015 1:05,Las Vegas,,,"I'm so relieved I'm not the only one who knows how dysfunctional this McDonalds is compared to any other. Î¾Every time I'd be in the drive-thru they'd get my order wrong, and as I waited for my upcoming wrong order with cars in front of me, I entertained myself by (1) watching Î¾the hand-off of food from the employee Î¾to the driver of the car; (2) a slight pause; and (3) Î¾then the hand back as the driver QA's and returns the wrong order that was given to them. Î¾I hope this McDonald's improves because I'm sure there are some good employees who work here and this is such a great location for this restaurant."
679455823,2/21/2015 0:21,Las Vegas,,,Don't come in. Their priority is the drive thru. Don't waste your time. Horrible customer service. I will be avoiding this place as much as possible.
679455824,2/21/2015 0:31,Las Vegas,,,The drive- thru might be the worst. Î¾I've gone through a few times. Î¾The staff is rude and when they short your order your made to feel like it's your fault .
679455825,2/21/2015 0:09,Las Vegas,,,I dont mind fresh and hot...but when you have to wait 15 minutes to order and another 15 minutes to receive the order plus bad attitude....not a good mixTry two cashiers when you got 4 people or more in one line...that would cut the first 15 minutes
679455826,2/21/2015 0:42,Las Vegas,,,"Flavorless cardboard and meat like substance.., Î¾ Unfit for human consumption !!! Î¾ Î¾ Î¾I gave irvine last try and it's worse than ever"
679455827,2/21/2015 0:43,Las Vegas,,,"This is the only burger place within 5 minutes of my office so I've been going here to pick up my lunch before starting work. However, this morning I get there at 10:25 because i have to be at work at 10:35. I try to order a chicken wrap and I'm told they can't take lunch orders until 10:30. Now up until recently I worked in the food industry for 14 years as a manager and I understand the reason for these time frames for breakfast and lunch, but at 5 minutes till I can get a wrap so I can make it to my office with lunch on time? I asked the order taker if they could please help me out it was only 5 minutes and they flat out refused. OUTSTANDING CUSTOMER SERVICE GUYS!! Won't be going back. There is a Vons, a Port of Subs, a Panda Express, an Ensteins Bagels, 2 Pizza Places, and a couple of other restraunts all in the same shopping center so just keep pushing business away to your competitors.Monday June 9, 2014 10:45 am"
679455828,2/21/2015 0:54,Las Vegas,,,This is hands down the WORST McD's location.I keep saying I wont go back but I think what keeps me going back is that living in the heart of Summerlin there isn't much of an option besides the Burger King on Town Center.The drive-thru is always so so so long and the workers at the window are so slow and seem like it is their first day every time. My order is NEVER right! I order a McGriddle and get a McMuffin WTH! The food is either overcooked or not accurate. What is with the coke? It always and I mean always tastes weird.I have sent an e-mail through the website complaining and they said since nobody else complained about the coke it must be fine. WRONG! If you get the nasty coke please send them an e-mail if enough people complain they might actually do something!!I usually go to the location on Charleston but since this one is so close I do still come here when I have coupons but I make sure and go inside where I can verify my order.
679455829,2/21/2015 0:31,Las Vegas,,,"I don't know what it is about this McDonald's. It's like kids run the joint. Not that they aren't friendly, but too many of them just aren't professional, and seem to think the customers are part of their entertainment. This job is basically an extension to their social life. Î¾It's a problem."
679455830,2/21/2015 0:32,Las Vegas,,,Service is terribly slow. Orders have never been correct. Manager Oscar is trained in a third world country. I have boycotted this location for the last year and I live and work within walking distance of this place. I'd much rather go out of my way and give my money to the Boca Park location.
679455831,2/21/2015 0:37,Las Vegas,,,This was the worst Mcdonalds in all of Las Vegas. Î¾My daughter wanted a breakfast burrito and I needed a coffee. 1 car in front in of me and 23 minutes stuck in the drive thru. WHO's the manager? I didnt see one person that was capable of being in charge of running that place. Next tiem I decide to go to Mcdonalds by my job I will hop on the freeway and go to another one and still return to work faster then running across the street to this one!!!!!!
679455832,2/21/2015 0:21,Las Vegas,,,"Honestly McDonalds is a McDonalds but I've never been to one so slow. Went in to grab some breakfast and, although no one was there, it still took 20 min. The fact that I keep coming back is just because it is close."
